7124362,"Vasopharm Biotech GmbH",3100,"Healthcare and Life Sciences","Cardiovascular drug research & development
","http://www.vasopharm.com","","",7110111411004,"Germany",10/08/2001
3001364,"V R Scott Group Ltd",58,"Support Services","VRS supplies injection moulded closures and associated products for the toiletries and beauty products market.  Its injection facilities in Nottingham are world class.  Key customers include Gilette, Avon, Estee Lauder, Boots and Proctor and Gamble.","http://www.vrscottgroup.com","","",85110105116115,"United Kingdom",02/03/1998
61000007,"Vacu-Lug Traction Tyres Ltd",31,"Automobiles","Vacu-Lug Tyres are one of Europe's largest independent retread manufacturers of truck, commercial, off road vehicle tyres and UK distributor of new Yokohama truck, bus and earthmover tyres.  Vacu-Lug offers the end user, controlled and managed tyre solutions from traditional 'pay as you go' to fixed price and PPK (Pence Per Kilometre) contracts.  These solutions are achieved by application of its own brand 'Duramold' Premium 'Bead to Bead' truck retread, precure treads by 'bandag' and Yokohama new tyres.  Vacu-Lug are meeting and exceeding the demands of the tyre industry requirements through dedication and commitment to the changing needs of its end user partners.","http://www.vaculug.com","","",85110105116115,"United Kingdom",07/07/1995
4000090,"Union Snack Ltd",43,"Food Producers and Processors","Founded in 1996 Union Snack manufactures and packs Pretzels & Baked Snacks for all the major UK multiple retailers (either the Penn State brand or Own Label).  Other key customers include major UK airlines and many snack companies in the UK.  Export markets include Japan and Hong Kong as well as mainland Europe.","http://www.pretzel.co.uk","","",85110105116115,"United Kingdom",17/04/1996
55035066,"Unipart Group of Companies",31,"Automobiles","The Unipart Group of Companies (UGC) is one of Europe's leading independent logistics, automotive parts and accessories companies.  Established in 1987, following a management buy out, it was recently listed as one of the top ten largest private companies in the UK.  During this time it has become a name internationally respected for its progressive policies and forward-looking aproach to business.

The Group’s areas of expertise include:

• provision of logistics services to the automotive, IT, retail, industrial, mobile communications and healthcare sectors
• development and marketing of automotive aftermarket parts
• manufacture of Original Equipment (OE) automotive parts
• supply of truck and trailer components
• marketing and distribution of caravan, camping, marine parts and accessories
• supply of rolling stock parts, services, signalling and telecommunications equipment to the rail industry
• provision of consultancy and training to enable sustainable organisational","http://www.unipart.com","","",85110105116115,"United Kingdom",12/07/1995
55067153,"UKRD Group Ltd",54,"Media and Photography","The company owns, invests in and operates local commercial radio stations across the United Kingdom.","http://www.ukrd.com","","",85110105116115,"United Kingdom",07/07/1995
7126100,"u-blox ag",4000,"Advanced Technologies","u-blox develops state-of-the art positioning technology GPS (chipsets, modules and integrated components) that are used in areas such as navigation, automatic vehicle location, security, traffic control, location based services, timing and surveying.","http://www.u-blox.com","","",83119105116133,"Switzerland",17/08/2001
5017407,"Udo Fuchs Beteilungs GmbH",13,"Construction / Building Materials","wooden and metal stairs
","http://www.fuchs-treppen.de","","",7110111411004,"Germany",03/12/1999
3002098,"Turbosound Ltd",4000,"Advanced Technologies","Turbosound Ltd, is a British-based manufacturer of live performance and installed-sound loudspeaker systems.  The company has an enviable reputation for engineering innovation, sonic excellence and reliability, and is headquartered in the UK, located in the English countryside south of London, in a purpose-built manufacturing facility that houses the company's design, sales, test and production departments.","http://www.turbosound.com","","",85110105116115,"United Kingdom",29/06/1998
80001133,"Truronian Ltd",59,"Transport","Bus, coach, taxi and tour company based in Cornwall.","http://www.truronian.co.uk","","",85110105116115,"United Kingdom",18/08/1995
7120473,"Trustcopy Pte Ltd",2500,"Software and IT Services","TrustCopy Pte Ltd is a high-tech spin-off from Singapore's premier R&D Institute, Kent Ridge Digital Labs. They were officially established in late 1999 with the goal of becoming the leader in providing products and solutions for secure delivery and authentication for both electronic and paper documents via the Internet.","http://www.trustcopy.com","","",651151059744,"Asia Pacific",31/01/2002
40000088,"Travel & General Insurance Company",83,"Insurance","Travel & General was formed specifically to underwrite travel bonding and financial failure cover by insurance to the travel industry.  We have gained the knowledge and expertise to offer our clients a specialist service.  In addition to bonds and other forms of financial failure cover, Travel & General also act as an intermediary to provide all types of insurance needs for travel organisers including commercial insurance and scheduled airline failure cover.","http://www.travel-general.com","","",85110105116115,"United Kingdom",07/07/1995
